host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_days_active,host_years_active,days_since_last_review,price_per_person,availability_rate_30,availability_rate_365,people_per_bedroom,amenities_count,has_wifi,has_kitchen,has_air_conditioning,has_heating,has_washer,has_dryer,has_free_parking,has_gym,has_pool,has_hot_tub,has_breakfast,has_laptop_friendly,has_tv,has_cable_tv,has_internet,has_wireless_internet,has_essentials,has_shampoo,has_hair_dryer,has_iron,has_hangers,has_self_check_in,has_keypad,has_lockbox,has_private_entrance,has_dedicated_workspace,tech_amenities_count,comfort_amenities_count,convenience_amenities_count,luxury_amenities_count,name_length,name_word_count,name_luxury_score,name_location_score,name_mentions_apartment,name_mentions_house,name_mentions_studio,name_mentions_loft,name_mentions_room,name_comfort_score,name_mentions_private,name_mentions_entire,name_view_score,desc_length,desc_word_count,desc_sentence_count,avg_word_length,desc_char_diversity,desc_readability,desc_sentiment_score,desc_emotional_score,desc_location_mentions,desc_transport_mentions,desc_experience_score,desc_facility_mentions,desc_business_score,desc_safety_mentions,desc_cleanliness_score,desc_urgency_score,desc_capitals_ratio,desc_exclamation_count,desc_luxury_themes_score,desc_location_themes_score,desc_comfort_themes_score,desc_space_themes_score,desc_amenity_themes_score,desc_experience_themes_score,text_intelligence_score,text_appeal_percentile,host_response_time_encoded,property_type_Boat,property_type_Camper/RV,property_type_Campsite,property_type_Casa particular,property_type_Dome,property_type_Entire bungalow,property_type_Entire cabin,property_type_Entire chalet,property_type_Entire condo,property_type_Entire cottage,property_type_Entire guest suite,property_type_Entire guesthouse,property_type_Entire home,property_type_Entire loft,property_type_Entire place,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Entire townhouse,property_type_Entire vacation home,property_type_Entire villa,property_type_Farm stay,property_type_Houseboat,property_type_Hut,property_type_Private room,property_type_Private room in barn,property_type_Private room in bed and breakfast,property_type_Private room in bungalow,property_type_Private room in casa particular,property_type_Private room in condo,property_type_Private room in cottage,property_type_Private room in farm stay,property_type_Private room in guest suite,property_type_Private room in guesthouse,property_type_Private room in home,property_type_Private room in loft,property_type_Private room in rental unit,property_type_Private room in serviced apartment,property_type_Private room in shipping container,property_type_Private room in tent,property_type_Private room in tiny home,property_type_Private room in townhouse,property_type_Religious building,property_type_Room in aparthotel,property_type_Room in boutique hotel,property_type_Room in hotel,property_type_Shared room in condo,property_type_Shared room in home,property_type_Shared room in rental unit,property_type_Shared room in serviced apartment,property_type_Shared room in townhouse,property_type_Shepherd’s hut,property_type_Shipping container,property_type_Tent,property_type_Tiny home,property_type_Treehouse,room_type_Hotel room,room_type_Private room,room_type_Shared room,neighbourhood_cleansed_Ardwick,neighbourhood_cleansed_Baguley,neighbourhood_cleansed_Bolton District,neighbourhood_cleansed_Bradford,neighbourhood_cleansed_Brooklands,neighbourhood_cleansed_Burnage,neighbourhood_cleansed_Bury District,neighbourhood_cleansed_Charlestown,neighbourhood_cleansed_Cheetham,neighbourhood_cleansed_Chorlton,neighbourhood_cleansed_Chorlton Park,neighbourhood_cleansed_City Centre,neighbourhood_cleansed_Crumpsall,neighbourhood_cleansed_Didsbury East,neighbourhood_cleansed_Didsbury West,neighbourhood_cleansed_Fallowfield,neighbourhood_cleansed_Gorton North,neighbourhood_cleansed_Gorton South,neighbourhood_cleansed_Harpurhey,neighbourhood_cleansed_Higher Blackley,neighbourhood_cleansed_Hulme,neighbourhood_cleansed_Levenshulme,neighbourhood_cleansed_Longsight,neighbourhood_cleansed_Miles Platting and Newton Heath,neighbourhood_cleansed_Moss Side,neighbourhood_cleansed_Moston,neighbourhood_cleansed_Northenden,neighbourhood_cleansed_Old Moat,neighbourhood_cleansed_Oldham District,neighbourhood_cleansed_Rochdale District,neighbourhood_cleansed_Rusholme,neighbourhood_cleansed_Salford District,neighbourhood_cleansed_Sharston,neighbourhood_cleansed_Stockport District,neighbourhood_cleansed_Tameside District,neighbourhood_cleansed_Trafford District,neighbourhood_cleansed_Whalley Range,neighbourhood_cleansed_Wigan District,neighbourhood_cleansed_Withington,neighbourhood_cleansed_Woodhouse Park,neighbourhood_group_cleansed_Bury,neighbourhood_group_cleansed_Manchester,neighbourhood_group_cleansed_Oldham,neighbourhood_group_cleansed_Rochdale,neighbourhood_group_cleansed_Salford,neighbourhood_group_cleansed_Stockport,neighbourhood_group_cleansed_Tameside,neighbourhood_group_cleansed_Trafford,neighbourhood_group_cleansed_Wigan,text_appeal_category_High,text_appeal_category_Low,text_appeal_category_Medium,text_appeal_category_Premium
84.0,99.0,0,8645.0,1,1,53.45878,-2.1511238,9,2.0,4.0,5.0,713.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,67,67,0,0,0.051369864,1168.0,3.1978097,44.0,92.0,0.96666664,0.9972603,1.8,25,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,2,2,4,0,48,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,8.0,15.829954,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,0,20.0,1,1,53.47685,-2.2833624,4,1.0,1.0,2.0,87.0,9,4.67,4.78,4.67,4.89,4.89,4.78,4.56,1,17,17,0,0,0.5960265,453.0,1.2402464,4.0,21.75,0.8666667,0.1780822,4.0,42,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,2,4,5,0,43,7,0,0,0,0,0,0,0,1,0,0,0,557,76,10,6.3421054,0.073608615,0.0,0.39473686,1,4,1,2,4,0,0,1,0,0.041292638,0,1,1,1,0,4,1,14.989473,94.55321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
100.0,100.0,0,4.0,1,1,53.465694,-2.2553687,6,1.0,2.0,2.0,93.0,2,3.0,4.0,3.0,5.0,4.0,5.0,4.0,1,3,3,0,0,0.019041574,3151.0,8.626967,19.0,15.5,0.8666667,0.9506849,3.0,36,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,2,3,4,1,49,10,0,1,1,0,0,0,0,2,0,0,0,529,81,4,5.54321,0.06427221,0.0,0.24691358,0,2,0,1,5,0,0,0,0,0.056710776,0,0,1,1,1,4,0,12.293827,68.2422,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
100.0,100.0,1,3.0,1,1,53.483982,-2.325431,9,1.0,4.0,4.0,110.0,21,4.95,4.95,4.81,5.0,4.9,4.86,4.86,1,3,3,0,0,1.8529412,340.0,0.9308693,8.0,12.222222,0.53333336,0.8931507,2.25,36,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,2,3,4,1,35,6,0,0,0,1,0,0,0,0,0,0,1,89,15,3,5.0,0.24719101,10.325,1.0,0,0,0,0,3,0,0,0,0,0.033707865,1,0,0,0,1,2,0,11.7,60.425114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
60.0,61.0,0,3.0,1,0,53.49943,-2.25957,2,1.5,1.0,1.0,62.0,6,4.67,4.67,4.83,4.67,4.83,4.83,4.83,0,2,0,2,0,1.2080537,149.0,0.40793976,107.0,31.0,1.0,0.97534245,2.0,11,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,1,31,5,0,1,0,0,0,0,0,0,0,0,0,303,51,4,4.9607844,0.08580858,3.1222794,0.0,0,1,2,0,0,2,1,0,0,0.013201321,0,0,1,0,0,0,0,7.8,14.193819,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
100.0,95.0,1,1.0,0,0,53.499264,-2.1815138,6,1.0,2.0,3.0,62.0,25,4.96,4.96,5.0,4.96,5.0,4.72,5.0,0,1,1,0,0,0.36319613,2065.0,5.6536617,2.0,10.333333,0.9,0.24109589,3.0,26,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,2,2,4,0,41,6,0,0,0,1,0,0,0,1,0,0,0,518,88,7,4.8977275,0.077220075,4.3704543,0.11363637,1,2,1,0,2,0,1,0,0,0.019305019,0,0,1,2,0,1,0,10.827272,48.468746,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
99.0,99.0,1,9.0,1,1,53.49959,-2.2775898,1,1.0,1.0,1.0,28.0,21,4.86,4.81,4.86,4.57,4.9,4.71,4.81,1,7,1,6,0,0.1966906,3203.0,8.769336,4.0,28.0,0.3,0.4958904,1.0,38,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,5,5,1,42,7,0,0,0,0,0,0,1,1,0,0,0,266,47,4,4.680851,0.10526316,8.87375,1.0,1,0,0,1,1,0,1,1,0,0.015037594,1,0,0,3,0,1,1,17.8,99.8252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
60.0,61.0,0,3.0,1,0,53.499664,-2.2592864,2,1.5,1.0,1.0,70.0,1,1.0,1.0,5.0,1.0,1.0,3.0,1.0,0,2,0,2,0,0.20134228,149.0,0.40793976,128.0,35.0,1.0,0.99452055,2.0,11,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,1,32,5,0,1,0,0,0,0,1,1,0,0,0,233,39,3,5.0,0.10300429,2.205,0.25641027,0,3,0,0,0,2,0,0,0,0.012875536,0,0,1,0,1,0,1,8.112821,16.948679,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
100.0,29.0,0,1.0,1,1,53.46106,-2.3610923,2,0.5,1.0,1.0,41.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,1,0,0.19736843,152.0,0.4161533,89.0,20.5,0.96666664,0.9972603,2.0,16,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,3,2,0,37,6,0,0,0,0,0,0,0,0,0,0,0,54,9,1,5.111111,0.35185185,4.385,1.0,0,0,0,0,0,0,0,0,0,0.018518519,0,0,0,0,1,0,0,8.6,21.661306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
100.0,100.0,0,1.0,1,1,53.485493,-2.3412073,8,1.0,4.0,4.0,103.0,8,4.88,4.75,4.5,4.63,4.88,4.63,4.88,0,1,1,0,0,0.07476635,3210.0,8.788501,9.0,12.875,0.6,0.43013698,2.0,39,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,2,2,5,1,43,8,0,1,0,0,0,0,0,0,0,0,0,548,85,3,5.4588237,0.08759124,0.0,0.11764706,0,1,3,1,1,0,0,0,0,0.05291971,1,0,1,0,1,1,0,10.835294,48.664524,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100.0,100.0,0,2.0,1,0,53.378555,-2.3331344,7,2.5,4.0,5.0,180.0,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,2,1,1,0,0.023035577,3907.0,10.696783,99.0,25.714285,0.0,0.06849315,1.75,40,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,2,4,5,0,29,5,0,0,0,1,0,0,0,0,0,1,0,525,84,9,5.2619047,0.06666667,1.4952381,0.0,1,2,3,0,1,0,0,0,0,0.049523808,0,0,1,0,0,1,1,10.4,42.13397,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100.0,83.0,0,2.0,1,1,53.47015,-2.2935696,3,1.0,1.0,1.0,81.0,25,4.64,4.44,4.6,4.52,4.84,4.76,4.32,0,2,1,1,0,0.9398496,798.0,2.184805,16.0,27.0,0.93333334,0.41095892,3.0,54,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,2,4,4,1,48,8,0,0,0,0,0,0,0,0,0,0,0,510,77,4,5.623377,0.06666667,0.0,0.64935064,1,2,1,1,4,0,0,0,0,0.039215688,0,0,2,2,0,2,1,13.898702,87.190605,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
100.0,90.0,1,5.0,1,1,53.43684,-2.205417,2,1.0,1.0,1.0,43.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,4,0,4,0,0.012391574,2421.0,6.628337,47.0,21.5,1.0,1.0,2.0,40,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,3,3,1,50,11,1,0,0,0,0,0,0,0,0,0,0,543,91,11,4.978022,0.06998158,7.37505,0.10989011,0,1,0,0,0,0,1,0,0,0.044198897,0,1,1,1,3,0,0,10.81978,48.356873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100.0,92.0,1,4.0,1,1,53.404858,-2.176428,2,1.0,1.0,1.0,90.0,11,4.91,5.0,4.82,4.91,4.91,4.73,4.91,0,2,1,1,0,0.09960761,3313.0,9.070499,2.0,45.0,0.9,0.94520545,2.0,36,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,2,3,4,1,31,5,0,0,0,1,0,0,0,0,0,0,0,291,53,4,4.5094337,0.085910656,10.251627,0.3773585,1,1,0,0,0,0,0,0,1,0.013745705,0,0,2,1,0,0,1,11.554717,58.26458,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
94.0,99.0,0,37.0,1,1,53.474102,-2.245547,4,1.0,1.0,1.0,86.0,1,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,0,0.0067069083,4473.0,12.246407,45.0,21.5,0.0,0.34246576,4.0,4,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,32,4,0,0,1,0,0,0,0,1,0,0,0,408,68,5,5.0147057,0.09068628,1.3471764,0.14705883,0,1,0,0,4,0,0,0,0,0.014705882,0,0,0,0,3,2,0,5.4941177,2.5031464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
91.0,73.0,0,17.0,1,1,53.472656,-2.2488399,4,2.0,2.0,2.0,86.0,3,4.67,4.33,4.33,4.33,4.67,4.67,4.0,0,9,9,0,0,0.12605043,714.0,1.9548255,37.0,21.5,0.13333334,0.49315068,2.0,47,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,2,4,4,0,42,6,0,1,0,0,0,0,0,0,0,0,0,445,70,3,5.3714285,0.08089887,0.0,0.14285715,0,0,1,0,0,0,0,0,0,0.029213483,0,0,2,1,0,0,0,10.085714,38.232414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100.0,73.0,0,6.0,0,1,53.442318,-2.067482,2,1.0,1.0,1.0,39.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,4,0,4,0,0.2027027,148.0,0.4052019,100.0,19.5,1.0,1.0,2.0,11,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,4,0,37,6,0,0,0,1,0,0,1,0,1,0,0,48,9,1,4.4444447,0.41666666,15.665,1.0,0,0,0,1,0,0,0,0,0,0.020833334,0,0,0,0,0,0,0,9.3,28.91204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100.0,92.0,1,11.0,1,1,53.495945,-2.176667,1,1.5,1.0,1.0,27.0,1,5.0,5.0,5.0,5.0,5.0,4.0,4.0,0,6,2,4,0,0.0119904075,2502.0,6.850103,130.0,27.0,1.0,0.24657534,1.0,14,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,2,1,4,1,32,7,0,0,0,0,0,0,1,0,0,0,0,540,86,2,5.2906976,0.06481481,0.0,0.4651163,2,1,0,0,1,0,0,1,0,0.037037037,2,0,2,3,0,2,2,13.330233,81.45015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
100.0,99.0,1,2.0,1,1,53.47997,-2.2213376,2,1.0,1.0,1.0,38.0,20,4.65,4.85,4.65,4.65,4.95,4.7,4.7,1,2,0,2,0,0.20359688,2947.0,8.068446,11.0,19.0,0.7,0.17260274,2.0,38,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,2,3,3,1,32,5,0,0,0,0,0,0,0,0,0,0,0,363,60,5,5.0666666,0.08539945,2.092,0.33333334,1,3,1,3,3,0,0,0,0,0.024793388,0,0,2,0,0,2,1,11.866667,62.81639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
100.0,99.0,0,615.0,1,1,53.45871,-2.286263,4,1.0,1.0,2.0,61.0,4,4.5,5.0,5.0,4.5,5.0,4.5,4.5,1,35,23,12,0,0.073529415,1632.0,4.4681726,44.0,15.25,0.46666667,0.63013697,4.0,41,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,2,4,5,1,43,9,0,1,0,0,0,0,0,0,0,0,0,516,82,3,5.304878,0.07364341,0.0,0.24390244,1,2,1,1,1,0,0,1,0,0.044573642,1,0,1,0,2,0,1,13.887805,87.1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
100.0,99.0,0,615.0,1,1,53.537807,-2.6175556,6,1.0,3.0,1.0,60.0,4,5.0,4.75,4.75,4.75,5.0,4.5,4.75,1,35,23,12,0,0.073529415,1632.0,4.4681726,32.0,10.0,0.43333334,0.03561644,2.0,40,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,2,4,4,0,38,6,0,0,0,1,0,0,0,1,0,0,0,543,89,3,5.1123595,0.06813996,0.0,0.56179774,1,3,1,3,4,0,0,0,0,0.06077348,1,0,1,1,2,2,1,13.523596,83.47084,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
90.0,100.0,0,1.0,1,1,53.511253,-2.2812076,4,1.0,2.0,2.0,78.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1,0,0,0.20408164,147.0,0.40246406,53.0,19.5,0.6,0.830137,2.0,40,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,2,3,4,1,28,4,0,0,1,0,0,0,0,0,0,0,0,526,81,4,5.5061727,0.06653992,0.0,0.37037036,1,2,1,3,3,0,0,0,0,0.02661597,0,0,1,1,1,1,1,13.340741,81.52706,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
